type,gender,last_type,material,brand,sole_material,lining_material,season,made_in,insole_material,name,rating,code,cmr price,event price,full price,discipline,interior_material
Tenis moda,Hombre,Normal,Tela,adidas,Caucho,Sintético,Toda temporada,Indonesia,Sintético,Tenis Adidas para Hombre Moda Showtheway 2.0,4.7,38215426,,,349950.0,Lifestyle,
Tenis deportivos,Mujer,Normal,Tela,reebok,Sintético,,Toda temporada,China,,Tenis Deportivos Reebok para Mujer de Running Energen Lux,4.9,72790830,,,219990.0,Running,Textil
Tenis moda,Mujer,Normal,Sintético,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis moda Puma Rider Fv Future Vintage Mujer,4.8,72788162,37099.0,42399.0,529990.0,,
Tenis deportivos,Mujer,Normal,Tela,new balance,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis New Balance Mujer Running 430,5.0,66428961,20299.0,23199.0,289990.0,Running,
Tenis moda,Niño,Normal,Sintético,nike,Caucho,Cuero,Toda temporada,Vietnam,Sintético,Tenis Nike Nike Court Legacy Bpv para Niño,5.0,34306210,20299.0,23199.0,289990.0,Lifestyle,
Tenis,Mujer,Normal,Tela,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Mujer Running Energen Run 3,5.0,72771761,22399.0,25599.0,319990.0,Running,
Tenis moda,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Mujer Moda Alphaedge +,4.8,72712563,29399.0,33599.0,419950.0,Lifestyle,
Tenis moda,Hombre,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,India,Textil,Tenis Adidas para Hombre Stan Smith,4.7,72738056,,,599950.0,,
Tenis,Hombre,Normal,Sintético,puma,Caucho,,Toda temporada,China,Textil,Tenis Puma para Hombre Lifestyle Up,4.7,72794036,,,329900.0,Lifestyle,Textil
Tenis deportivos,Mujer,Normal,Tela,nike,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Nike para Mujer Running W Air Zoom Pegasus 40 | Zapatillas Nike W Air Zoom Pegasus 40,0.0,72826106,48999.0,55999.0,699950.0,Running,
Tenis moda,Niño,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Camboya,Poliéster,Tenis Asics Gel Resolution 9 para Niño | Zapatillas Asics Gel Resolution 9 para Niño,5.0,72836167,22199.0,25899.0,369990.0,,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Running Tenis Duramo Rc,4.8,72094086,,,299990.0,Running,
Tenis,Hombre,Normal,Tela,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Hombre Running Flexagon Energy Tr 4,4.6,72771055,,,249990.0,Running,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Sintético,Tenis Adidas Outdoor Terrex Eastrail | Zapatillas Adidas Outdoor Terrex Eastrail,4.5,61123543,37799.0,43199.0,539990.0,Outdoor,
Tenis,Mujer,Normal,Tela,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok para Mujer Cross training Flexagon Energy Tr 4,5.0,72771029,17499.0,19999.0,249990.0,Cross training,
Tenis moda,Niño,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Selectors para Niño Velcro,4.8,72794540,,,144900.0,,Poliéster
Tenis moda,Mujer,Normal,Cuero,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Mujer Moda Classic Leather Sp Extra,4.8,63866766,28699.0,32799.0,409990.0,Lifestyle,
Tenis,Hombre,Normal,Sintético,reebok,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Reebok para Hombre Cross Training Nanoflex Tr 2 | Tenis para Hombre de Cross Training Color Negro,4.5,72815909,,,389900.0,Cross training,
Tenis moda,Mujer,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Moda VL Court 3.0,4.8,72888902,,,329990.0,Lifestyle,
Tenis moda,Hombre,Normal,Tela,veja,Goma,Sintético,Toda temporada,Brasil,,Tenis moda Veja V-10 Hombre,5.0,62677425,,,1059990.0,,
Guayos,Niño,,Sintético,puma,Sintético,,Toda temporada,China,,Guayos Puma Rapido III Fg Niño,5.0,64398830,19589.0,22389.0,279900.0,,Textil
Tenis moda,Mujer,Normal,Sintético,sybilla,Sintético,Poliéster,Toda temporada,China,Textil,Tenis Sybilla para Mujer Moda Begu,4.4,882873159,,,129990.0,,
Tenis,Hombre,Normal,Sintético,adidas,Caucho,Sintético,Toda temporada,Indonesia,,Tenis Adidas para Hombre Moda Grand Court Base 2.0,4.7,38212323,,,299990.0,Lifestyle,
Tenis moda,Hombre,Normal,Cuero,nike,Caucho,Poliéster,Toda temporada,India,Poliéster,Tenis Nike Hombre Moda Air Force 1,4.7,14665687,,,699990.0,Lifestyle,
Tenis moda,Mujer,Normal,Tela,on running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis On Running para Mujer Running Cloudmonster,0.0,72736614,79999.0,89999.0,999990.0,,
Tenis deportivos,Mujer,Normal,Tela,nike,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Nike para Mujer Running Quest 5 | Zapatillas Nike Quest 5,0.0,72832970,29399.0,33599.0,419950.0,Running,
Tenis moda,Mujer,Normal,Cuero,skechers,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers Mujer - Zapatos Skechers Dama. Tenis rojo cómodos Skechers para mujer. Zapatillas moda Halos,4.8,69670320,20989.0,24489.0,349900.0,,
Tenis,Mujer,Normal,Tela,fratta,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Fratta para Mujer Running Sabi2,4.8,883014836,8999.0,10499.0,149990.0,Running,
Tenis moda,Hombre,Normal,Sintético,nike,Caucho,Sintético,Toda temporada,Vietnam,Sintético,Tenis Nike Hombre Moda Air Max Systm,4.9,56488720,,,699990.0,Lifestyle,
Tenis deportivos,Hombre,Normal,Tela,nike,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Nike para Hombre Cross Training Legend Essential 3,4.3,60841487,,,369990.0,Cross training,
Tenis deportivos,Hombre,Normal,Sintético,adidas,Sintético,,Toda temporada,Myanmar,Textil,Guayos Adidas Hombre Copa Pure 4 Fxg,5.0,72712306,,,339950.0,Fútbol,Textil
Tenis deportivos,Mujer,Normal,Sintético,asics,Caucho,Sintético,Toda temporada,Indonesia,Sintético,Tenis Asics Mujer Running Gel Excite 9,4.6,69295244,24499.0,27999.0,349990.0,Running,
Tenis moda,Niña,Normal,Sintético,puma,Caucho,,Toda temporada,China,Textil,Tenis Puma Smash V2 Metallics Mu V para Niña Velcro | Zapatillas Puma para Niña,5.0,72722182,18889.0,21589.0,269900.0,,Textil
Tenis deportivos,Mujer,Normal,Sintético,reebok,Goma,Sintético,Toda temporada,Vietnam,Textil,Tenis Deportivos Reebok para Mujer de Cross Training Nano X3,5.0,72790838,37799.0,43199.0,539990.0,Cross training,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Poliuretano,Toda temporada,Vietnam,Textil,Tenis Asics Hombre Running Jolt 4,4.4,71279043,,,299990.0,Running,
Tenis moda,Hombre,Normal,Cuero,nike,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Nike para Hombre Moda Air Force 1 '07 Lv8 Rmx| Zapatillas Nike para Hombre Air Force 1,5.0,72826081,,,779950.0,,
Tenis deportivos,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Hombre Running Duramo Speed M,4.8,72712477,,,539950.0,Running,
Tenis moda,Mujer,Normal,Sintético,reebok,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis moda Reebok Bb 4000 II Mujer,4.7,63866871,30799.0,35199.0,439990.0,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,adidas originals,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Originals para Mujer Moda Superstar,5.0,72781164,,,599950.0,,
Tenis moda,Mujer,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,India,Textil,Tenis Adidas para Mujer Moda Samba,4.8,72905184,,,599990.0,Lifestyle,
Tenis,Hombre,Normal,Sintético,puma,Caucho,,Toda temporada,China,Textil,Tenis Puma para Hombre Lifestyle Shuffle,0.0,72794053,,,349900.0,Lifestyle,Textil
Tenis moda,Hombre,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Skechers para Hombre Moda Terrabite Ravlin | Zapatillas Skechers para Hombre,4.5,72808314,,,369990.0,,
Tenis deportivos,Mujer,Normal,Sintético,reebok,Goma,,Toda temporada,China,,Tenis Deportivos Reebok para Mujer de Cross Training Flexagon For,5.0,72790781,18899.0,21599.0,269990.0,Cross training,Textil
Tenis moda,Mujer,Normal,Sintético,nike,Goma,,Toda temporada,India,Poliéster,Tenis Nike para Mujer Moda Court Vision Lo Nn,4.5,72784052,25549.0,29199.0,364950.0,,Poliéster
Tenis deportivos,Hombre,Normal,Tela,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Hombre Running Reebok Lite Plus 3,4.4,72714073,,,259900.0,Running,
Tenis,Hombre,Normal,Cuero,adidas,Caucho,,Toda temporada,China,Textil,Tenis Adidas para Hombre Moda 100DB Mid,5.0,72801650,,,459950.0,,Textil
Tenis,Mujer,Normal,Sintético,fratta,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Fratta para Mujer Running Idastrap,4.5,883014788,,,149990.0,Running,
Tenis moda,Hombre,Normal,Sintético,adidas originals,Caucho,Textil,Toda temporada,China,,Tenis Adidas para Hombre Moda Forum Low,4.8,10844870,,,599990.0,,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas Mujer Cross training Everyset Trainer W,4.5,72712352,,,549990.0,Cross training,
Tenis,Mujer,Normal,Tela,new balance,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis New Balance Fresh Foam Arishi V4 para Mujer Running New Balance,5.0,72735838,32199.0,36799.0,459990.0,Running,
Tenis con luces,Niño,Normal,Sintético,skechers,Goma,,Toda temporada,Indonesia,,Tenis Skechers con Comfyflex Minitrainer para Niño Velcro,4.9,47607928,13289.0,15189.0,189900.0,,Poliéster
Tenis moda,Mujer,Normal,Cuero,veja,Caucho,,Toda temporada,Brasil,,Tenis Moda Veja Campo Mujer,0.0,39522855,,,949990.0,,Textil
Tenis moda,Mujer,Normal,Sintético,adidas,Caucho,Textil,Toda temporada,Myanmar,Textil,Tenis Adidas Mujer Moda Park Street,4.9,70488461,,,399950.0,Lifestyle,
Tenis moda,Hombre,Normal,Sintético,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis Puma para Hombre Moda Puma Shuffle Perf,5.0,72878601,,,349990.0,Lifestyle,
Tenis,Mujer,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka para Mujer Running Rincon 3,4.0,72783110,,,699990.0,Running,
Calzado escolar,Unisex,Normal,Sintético,los gomosos,Goma,,Toda temporada,Colombia,Sintético,Tenis Colegiales Gomosos Boby Cordón,4.9,62763082,,,79900.0,,Sintético
Tenis deportivos,Niña,Normal,Tela,adidas,Sintético,,Toda temporada,India,Textil,Tenis Adidas para Niña Tensaur Run,4.5,72751918,18899.0,21599.0,269950.0,,Textil
Tenis deportivos,Mujer,Normal,Sintético,on running,Caucho,Textil,Toda temporada,Vietnam,Sintético,Tenis On Running Mujer Running Cloud X 3,0.0,48607725,,,899990.0,Running,
Tenis moda,Niña,Normal,Cuero,adidas,Caucho,Cuero,Toda temporada,Indonesia,,Tenis Adidas Breaknet 2.0 Niña Velcro,4.7,62997388,20299.0,23199.0,289950.0,,
Tenis deportivos,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas Hombre Cross training Everyset Trainer,5.0,72712347,,,549990.0,Cross training,
Tenis moda,Hombre,Normal,Sintético,new balance,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis New Balance 500 para Hombre,4.7,69639239,,,400990.0,,
Tenis deportivos,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,China,Textil,Tenis Adidas Hombre Running Ultraboost Light,4.8,72712411,,,999950.0,Running,
Tenis deportivos,Mujer,Normal,Tela,reebok,Caucho,Textil,Toda temporada,China,Textil,Tenis Reebok Mujer Running Lite Plus 3,4.5,38214883,18199.0,20799.0,259990.0,Running,
Tenis,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas para Hombre Moda Tenis Breaknet 2.0,4.4,72094244,,,349950.0,Lifestyle,
Tenis deportivos,Hombre,Normal,Sintético,asics,Caucho,Sintético,Toda temporada,Camboya,Sintético,Tenis Asics Hombre Running Patriot 13,4.8,72708594,,,299990.0,Running,
Tenis deportivos,Mujer,Normal,Tela,asics,Caucho,Textil,Toda temporada,Camboya,Poliéster,Tenis Asics para Mujer Running Gel-Contend 8 Ne0,4.6,72782887,,,349990.0,Running,
Tenis,Mujer,Normal,Tela,on running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis On Running para Mujer Running Cloudflow,5.0,72736703,63999.0,71999.0,799990.0,Running,
Tenis deportivos,Mujer,Normal,Sintético,asics,Caucho,Textil,Toda temporada,Vietnam,Poliéster,Tenis Asics para Mujer Running Novablast 3 Tr,4.9,72758614,,,629990.0,Running,
Tenis,Mujer,Normal,Tela,under armour,Sintético,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour para Hombre Running Surge 3 Camo | Tenis de Running para Hombre Color Negro,5.0,72833485,,,269990.0,Running,
Tenis deportivos,Hombre,Normal,Sintético,under armour,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour Hombre Running Surge 3,4.7,38281929,,,309900.0,Running,
Tenis deportivos,Hombre,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka Hombre Running Bondi 8,5.0,67134447,71999.0,80999.0,899990.0,Running,
Tenis,Hombre,Normal,Sintético,on running,Sintético,,Toda temporada,Vietnam,Textil,Tenis On Running para Hombre Running Cloudflyer . Zapatillas On Running para hombre,0.0,71728446,,,999990.0,Running,Textil
Tenis moda,Niño,Normal,Tela,skechers,Goma,,Toda temporada,China,Poliéster,Tenis Skechers Comfyflex Ruzo para Niño Velcro,4.5,72794560,,,139900.0,,Poliéster
Tenis moda,Hombre,Normal,Tela,diadora,Goma,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis Diadora para Hombre Moda Vinfa4,0.0,883076004,,,199990.0,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,puma,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis moda Puma Future Rider Play On Mujer,4.1,64279983,33599.0,38399.0,479990.0,,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis moda Skechers Go Run Elevate Ciphe para Niño,0.0,72882999,,,179990.0,,
Tenis,Mujer,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Indonesia,Poliéster,Tenis Asics para Mujer Padel Gel Padel Pro 5,4.8,72806983,25899.0,29599.0,369990.0,Padel,
Tenis moda,Mujer,Normal,Tela,converse,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Converse para Mujer Moda Chuck Taylor All Start Lift,0.0,72870903,,,429990.0,Lifestyle,
Tenis,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas Running ResponseRunner | Zapatillas Adidas Running ResponseRunner,4.9,72724969,,,199990.0,Running,
Tenis deportivos,Hombre,Normal,Tela,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok Hombre Cross training Flexagon Energy Tr 4,5.0,72713976,,,249900.0,Cross training,
Tenis moda,Hombre,Normal,Tela,new balance,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis New Balance para Hombre Moda 327,5.0,72735712,41369.0,47279.0,590990.0,,
Tenis,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Running Switch,4.9,72864246,,,299990.0,Running,
Tenis moda,Mujer,Normal,Sintético,sybilla,Sintético,Sintético,Toda temporada,China,Sintético,Tenis Sybilla para Mujer Moda Baskohigh,5.0,883029211,,,139990.0,Lifestyle,
Guayos,Niño,Normal,Sintético,adidas,Sintético,,Toda temporada,Camboya,Poliéster,Guayos para niños Adidas Goletto VIII Terreno Firme,4.9,72724221,,,199950.0,,Textil
Tenis moda,Mujer,Normal,Cuero,nike,Caucho,Sintético,Toda temporada,Indonesia,,Tenis Nike para Mujer Moda Blazer Low Platform,5.0,42928486,,,649990.0,,
Guayos,Hombre,Normal,Sintético,puma,Caucho,,Toda temporada,China,Textil,Guayos Puma sin taches para cancha Sintética de Hombre Rapido Iii Tt,5.0,72794234,,,329900.0,Fútbol,Textil
Tenis moda,Mujer,Normal,Sintético,puma,Caucho,Textil,Toda temporada,China,Textil,Tenis Puma para Mujer Cassia Via Charms Wns . Tenis de Moda Puma,4.9,72716662,33599.0,38399.0,479990.0,,
Tenis deportivos,Hombre,Normal,Sintético,reebok,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Reebok Hombre Cross training Nano X3,0.0,70550126,,,539990.0,Cross training,
Tenis,Mujer,Normal,Sintético,reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,Tenis Reebok para Mujer Cross training Nanoflex Tr 2,5.0,72771751,27299.0,31199.0,389990.0,Cross training,
Tenis moda,Niña,Normal,Tela,reebok,Goma,,Toda temporada,China,Textil,Tenis Reebok Flexagon para Niña,5.0,63118008,16799.0,19199.0,239990.0,,Textil
Tenis moda,Niño,Normal,Cuero,reebok,Goma,Textil,Toda temporada,China,Textil,Tenis Reebok Classic para Niño,0.0,72793527,13989.0,15989.0,199900.0,,
Tenis moda,Hombre,Normal,Sintético,skechers,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Hombre Moda Maxprotectspt Balmer,4.0,72812813,,,399990.0,,
Tenis moda,Mujer,Normal,Cuero,reebok,Goma,Sintético,Toda temporada,China,Sintético,Tenis Reebok Mujer Moda Reebok Royal Complete,4.7,72714094,,,249900.0,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,asics,Caucho,Poliéster,Toda temporada,Camboya,Poliéster,Tenis Asics Mujer Moda Japan S,4.8,69745058,25199.0,28799.0,359990.0,,
Tenis moda,Hombre,Normal,Tela,diadora,Goma,Malla (nylon),Toda temporada,China,Malla (Nylon),Tenis Diadora para Hombre Moda Vinfa4,0.0,883076115,,,199990.0,Lifestyle,
Tenis moda,Niña,Normal,Sintético,skechers,Caucho,Poliéster,Toda temporada,China,Poliéster,Tenis Moda Skechers Unogen1 Frostykicks para Niña,5.0,72838747,17489.0,19989.0,249900.0,,
Tenis deportivos,Hombre,Normal,Cuero,under armour,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Under Armour para Hombre Running Charged Assert 9,4.6,72890680,,,349990.0,Running,
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Mujer Running Switch Move,5.0,72777209,,,299990.0,Running,
Tenis moda,Niña,Normal,Sintético,adidas,Caucho,Sintético,Toda temporada,Indonesia,,Tenis Adidas Grand Court 2.0 para Niña,4.8,39703294,,,289950.0,,
Tenis moda,Mujer,Normal,Sintético,puma,Caucho,,Toda temporada,China,Textil,Tenis Puma para Mujer Moda Karmen Rebelle Charms,5.0,72794861,,,479900.0,,Textil
Tenis,Mujer,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka para Mujer Running Rincon 3,0.0,72783099,,,699990.0,Running,
Tenis moda,Hombre,Normal,Sintético,puma,Caucho,,Toda temporada,China,Textil,Tenis Puma para Hombre Moda Roma Country Pack,5.0,68717742,32189.0,36789.0,459900.0,,Textil
Tenis,Mujer,Normal,Sintético,fratta,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Fratta para Hombre Running Soma,4.3,882877832,7799.0,9099.0,129990.0,Running,
Tenis deportivos,Mujer,Normal,Tela,nike,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Nike Mujer Running Quest 5,4.7,61580209,,,419950.0,Running,
Tenis moda,Mujer,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,Tenis Skechers para Mujer Moda Skech Litepro Lightr,4.9,72806327,,,279990.0,,
Tenis,Mujer,Normal,Tela,hoka,Goma,Textil,Toda temporada,Vietnam,Textil,Tenis Hoka para Mujer Running Clifton 9,0.0,72783178,55999.0,63999.0,799990.0,Running,
Guayos,Hombre,Normal,Sintético,puma,Sintético,,Toda temporada,China,Textil,Guayos Puma con taches para Hombre Rapido Iii Fg/Ag,5.0,72794193,,,319900.0,Fútbol,Textil
Tenis deportivos,Mujer,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas Mujer Running Supernova 3 W,5.0,72712444,,,599950.0,Running,
Tenis,Hombre,Normal,Tela,adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,Tenis Adidas para Hombre Basketball OwnTheGame,5.0,72738152,,,439950.0,Básquetbol,
Tenis moda,Niño,Normal,Sintético,skechers,Goma,Poliéster,Toda temporada,China,Poliéster,Tenis Moda Skechers Sportcourt92 para Niño Velcro,5.0,72838573,,,219900.0,,
Tenis deportivos,Mujer,Normal,Sintético,mountain gear,Goma,Poliéster,Toda temporada,China,,Tenis Mountain Gear Mujer Outdoor Annie3,4.6,882258779,11999.0,13999.0,199990.0,Outdoor,
Tenis deportivos,Hombre,Normal,Sintético,nike,Goma,,Toda temporada,Vietnam,Poliéster,Guayos Nike para Hombre Vapor 15 Club Tf,5.0,72783680,,,359950.0,Fútbol,Poliéster
Tenis,Mujer,Normal,Tela,puma,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Puma para Mujer Cross Training Pwrframe Tr 2 Wns,5.0,72716605,46199.0,52799.0,659990.0,Cross training,
Tenis,Hombre,Normal,Sintético,on running,Sintético,,Toda temporada,Vietnam,Textil,Tenis On Running para Hombre Running Cloudgo . Zapatillas On Running para hombre,5.0,71728575,71999.0,80999.0,899990.0,Running,Textil
Tenis moda,Hombre,Normal,Cuero,adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis Adidas Hombre Moda Adi2000,4.8,72712179,,,599990.0,,
Tenis moda,Hombre,Normal,Sintético,new balance,Caucho,Textil,Toda temporada,China,Textil,Tenis New Balance para Hombre Moda 574,4.8,72735663,55159.0,63039.0,787990.0,,
Tenis moda,Mujer,Normal,Sintético,basement,Sintético,Malla (nylon),Toda temporada,China,Cuero,Tenis Basement para Mujer Moda Asambra,1.0,883013097,,,169990.0,Lifestyle,
Guayos,Hombre,Normal,Sintético,fratta,Caucho,,Toda temporada,China,,Guayos Fratta Hombre Fútbol Huang6,0.0,882691800,8999.0,10499.0,149990.0,Fútbol,Sintético
Tenis moda,Hombre,Normal,Sintético,new balance,Caucho,Textil,Toda temporada,Vietnam,Textil,Tenis New Balance para Hombre Moda 550,4.5,72735438,51099.0,58399.0,729990.0,,
Tenis,Hombre,Normal,Tela,adidas,Caucho,,Toda temporada,Indonesia,Textil,Tenis Adidas para Hombre Running AlphaEdge +,4.5,72781144,,,419950.0,Running,Textil
