type,gender,last_type,material,brand,sole_material,lining_material,season,made_in,insole_material,Name,Rating,Code,CMR Price,Event Price,Full Price,discipline,interior_material
Tenis deportivos,Mujer,Normal,Sintético,On Running,Caucho,Textil,Toda temporada,Vietnam,,['Tenis deportivo On Running Running Mujer Cloudflyer 4'],['5 (3)'],['Código: 48607766'],,,999.990,Running,
Tenis moda,Mujer,Normal,Tela,On Running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis On Running para Mujer Cross training Cloud 5 Terry'],['5 (2)'],['Código: 72736847'],,,949.990,,
Tenis deportivos,Mujer,Normal,Sintético,On Running,Caucho,Poliéster,Toda temporada,Vietnam,Textil,['Tenis On Running para Mujer Running Cloud X 3 AD | Zapatillas On Running para Mujer'],['5 (2)'],['Código: 72736575'],,,899.990,Running,
,Mujer,,Textil,,Goma,Sintético,,,,['TENIS UNDER ARMOUR MUJER CHARGED PURSUIT 3 3024889-004'],['(0)'],['Código: 128081434'],271.832,298.717,359.900,Training,
,Mujer,Normal,Textil,,Caucho,Textil,,,,['Tenis Mujer Skechers Uno - Rosa'],['5 (5)'],['Código: 122304772'],,,,,
,Hombre,,Textil,,Goma,,,,,['Tenis Fila Wolf Runner-Negro'],['(0)'],['Código: 121463534'],,,,Outdoor,
Tenis,Mujer,Normal,Sintético,Reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,['Tenis Reebok para Mujer Cross training Nanoflex Adventure Tr 2'],['5 (3)'],['Código: 72771101'],,,389.990,Cross training,
Zapatos casuales,Niño,Normal,Sintético,,Sintético (PU),Textil,,,,['Tenis con luces Woder Negro para Niño Los Gomosos'],['(0)'],['Código: 126210911'],,,109.900,,
Tenis deportivos,Mujer,Normal,Tela,New Balance,Caucho,,Toda temporada,Vietnam,,['Tenis New Balance Mujer Running M1'],['4.5 (2)'],['Código: 62387928'],,,525.990,Running,
Tenis con luces,Niño,Normal,Sintético,Warner,Caucho,Poliéster,Toda temporada,China,Poliéster,['Tenis con Luces Batman Warner para Niño'],['(0)'],['Código: 882993879'],99.990,,,,
,Niño,Normal,Textil,,Caucho,Sintético,,,,['Adidas Predator Club Fxg J Guayos negro de niño para futbol'],['(0)'],['Código: 128973198'],,,279.950,Fútbol,
,Hombre,Normal,Textil,,Caucho,Malla (nylon),,,,['Asics Novablast 4 Tenis azul de hombre para correr'],['(0)'],['Código: 129240420'],,,699.950,Running,
,Mujer,Normal,Textil,,Caucho,Malla (nylon),,,,['Nike W Nike Court Vision Lo Nn Tenis blanco de mujer lifestyle'],['(0)'],['Código: 126871903'],,,399.950,,
Tenis moda,Hombre,Normal,Tela,On Running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis On Running para Hombre Cross training Cloud 5'],['(0)'],['Código: 72736530'],,,799.990,,
Tenis deportivos,Mujer,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,China,,['Tenis Skechers Mujer - Zapatos Skechers Dama. Tenis blancos cómodos Skechers para mujer. Zapatillas moda Cross training Go Run consistent Energize'],['4.2 (13)'],['Código: 62967076'],,,299.990,Cross training,
Tenis moda,Niño,Normal,Tela,Adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,['Tenis Adidas Breaknet para Niño Velcro'],['(0)'],['Código: 72808485'],173.990,202.990,289.950,,
Tenis deportivos,Hombre,Normal,Tela,Hoka,Caucho,Malla (nylon),Otoño-Invierno,Vietnam,Textil,['Tenis Hoka para Hombre Running Clifton 9'],['(0)'],['Código: 72863197'],,,799.990,Running,
Tenis moda,Niña,Normal,Sintético,Yamp,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis Bota para Niña Moda para amarrar Yamp Sp Prim Rosa Escarcha'],['4 (1)'],['Código: 882996659'],79.990,,,,
Tenis deportivos,Niño,Normal,Sintético,Diadora,Sintético,,Toda temporada,China,Textil,['Tenis Diadora Sporty6 para Niño'],['4.7 (22)'],['Código: 882888204'],,,129.990,,Poliéster
,Mujer,,Sintético,,Goma,,,,,['Tenis Nike Air Zoom Pegasus 39 Tech Running Mujer-Negro'],['(0)'],['Código: 126453542'],,,,Running,
,Unisex adulto,Normal,Sintético,,Goma,Sintético,,,,['Zapatos Tenis Adidas Vulcraid3r Slip On Camuflado - 5 US'],['(0)'],['Código: 123048305'],,,,Skate,
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,,Toda temporada,China,Poliéster,['Tenis Skechers para Mujer Moda Glide Stepswift Quic'],['5 (3)'],['Código: 72791621'],,,419.990,,Poliéster
,Mujer,,Cuero,,Goma,Textil,,,,['Tenis Converse Botas Cuero Ctas Lift Para Mujer-Blanco'],['5 (1)'],['Código: 117186088'],,,424.990,,
Tenis moda,Hombre,Normal,Sintético,Skechers,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Hombre Moda Maxprotectspt Balmer'],['5 (1)'],['Código: 72812810'],,,399.990,,
,Hombre,Normal,Textil,,Sintético (PU),Textil,,,,['Bota Hombre Tellenzi 11610 Azul'],['4.3 (9)'],['Código: 117929135'],,,,,
,Mujer,,Sintético,,Goma,,,,,['Tenis New Balance 410 V8 Mujer-Negro'],['(0)'],['Código: 128359462'],,,314.990,Running,
Tenis deportivos,Hombre,Normal,Tela,Adidas,Caucho,Textil,Toda temporada,China,,['Zapatillas de Ciclismo adidas para Hombre The Parley Road Sho. Zapatos para montar bicicleta'],['4.7 (47)'],['Código: 38211674'],,,,Ciclismo,
,Mujer,Normal,Sintético,,Sintético (PU),Sintético,,,,['Tenis Tellenzi Dama DP02 Beige'],['3.5 (2)'],['Código: 121782752'],,,,,
Tenis deportivos,Hombre,Normal,Tela,New Balance,Caucho,Textil,Toda temporada,Indonesia,,['Tenis New Balance Hombre Running 420'],['4.9 (18)'],['Código: 64218003'],249.990,,,Running,
Zapatos casuales,Bebé,Normal,Textil,,Pvc,Textil,,,,['Tenis Wiger Azul Osc para Niño Los Gomosos'],['(0)'],['Código: 126210420'],,,64.900,,
Zapatos casuales,Bebé,Normal,Textil,,Pvc,Textil,,,,['Tenis Wiger Café para Niño Los Gomosos'],['4 (1)'],['Código: 126210385'],,,64.900,,
,Unisex niño,,,,,,,,,['GUAYOS ADIDAS JUNIOR DEPORTIVO II TF J HP2520'],['4.8 (4)'],['Código: 123159004'],,,,Fútbol,
Tenis,Mujer,Normal,Sintético,Asics,Caucho,Poliéster,Toda temporada,Indonesia,Poliéster,['Tenis Asics para Mujer Running Gel Cumulus 25'],['(0)'],['Código: 72833550'],,,699.990,Running,
Tenis moda,Mujer,Grande,Tela,Converse,Caucho,Textil,Toda temporada,Vietnam,,['Tenis moda Converse Ctas Move Mujer'],['5 (6)'],['Código: 58145163'],,,389.990,,
Tenis con luces,Niña,Normal,Sintético,Skechers,Goma,,Toda temporada,China,Poliéster,['Tenis con luces Skechers Flutter Heart Lights para Niña Velcro'],['4.4 (7)'],['Código: 71200129'],160.890,183.890,229.900,,Poliéster
Tenis moda,Hombre,Normal,Cuero,Nike,Caucho,Poliéster,Toda temporada,China,Poliéster,['Tenis Nike para Hombre Moda Dunk Low Retro Bttys | Zapatillas Nike para Hombre Dunk'],['(0)'],['Código: 72826068'],,,649.950,,
Tenis moda,Hombre,Normal,Sintético,Skechers,Sintético,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Hombre Moda Skechaircourt Homegr'],['5 (1)'],['Código: 72823043'],,,319.990,,
,Hombre,,Sintético,,Goma,,,,,['Tenis New Balance Fresh Foam Garoé-Verde'],['(0)'],['Código: 128359228'],468.641,,,Running,
,Hombre,Normal,Textil,,Caucho,Textil,,,,['Tenis Hombre Reebok Royal Classic Jogger 3.0 - Blanco'],['5 (3)'],['Código: 119441069'],,,,,
Tenis deportivos,Hombre,Normal,Sintético,Fratta,Sintético,Sintético,Toda temporada,China,,['Tenis Fratta Hombre Running Rollinarew'],['4.4 (33)'],['Código: 882816217'],,,149.990,Running,
Tenis deportivos,Mujer,Normal,Tela,Hoka,Caucho,Textil,Otoño-Invierno,Vietnam,Textil,['Tenis Hoka para Mujer Running Challenger ATR 7'],['(0)'],['Código: 72863201'],,,749.990,Running,
Tenis deportivos,Hombre,Normal,Sintético,Asics,Caucho,Poliuretano,Toda temporada,Vietnam,Textil,['Tenis Asics Hombre Running Jolt 4'],['4.9 (10)'],['Código: 71279039'],249.990,,,Running,
,Mujer,Normal,Textil,,Caucho,Malla (nylon),,,,['Nike W Nike Court Vision Lo Be Tenis blanco de mujer lifestyle'],['(0)'],['Código: 127869625'],,,399.950,,
,Mujer,,Textil,,,,,,,['Chanclas Mujer Reebok Fulgere - Negro'],['(0)'],['Código: 128494937'],,,,Lifestyle,
Tenis moda,Hombre,Normal,Sintético,Diadora,Goma,Textil,Toda temporada,China,Textil,['Tenis Diadora para Hombre Moda Court7 Cl'],['5 (3)'],['Código: 883015925'],,,159.990,Lifestyle,
Tenis moda,Mujer,Normal,Sintético,On Running,Caucho,,Toda temporada,Vietnam,Sintético,['Tenis On Running Mujer Moda THE ROGER Advantage'],['(0)'],['Código: 70110749'],,,799.990,,Sintético
Tenis deportivos,Hombre,Normal,Sintético,On Running,Caucho,Textil,Toda temporada,Vietnam,,['Tenis On Running Hombre Running Cloud X 3'],['(0)'],['Código: 48607746'],,,899.990,Running,
Tenis con luces,Niña,Normal,Tela,Skechers,Goma,,Toda temporada,China,Poliéster,['Tenis con luces Skechers Flutterheartlights B para Niña Velcro'],['(0)'],['Código: 72794599'],160.890,183.890,229.900,,Poliéster
Tenis moda,Hombre,Normal,Tela,Converse,Caucho,,Toda temporada,Vietnam,Poliéster,['Tenis Converse Cta Star Cx Explore | Tenis de moda Converse'],['(0)'],['Código: 72763243'],367.490,419.990,524.990,,Textil
Tenis deportivos,Mujer,Normal,Sintético,Asics,Caucho,Sintético,Toda temporada,Camboya,Sintético,['Tenis Asics Mujer para jugar tenis Gel Game 9'],['4.9 (9)'],['Código: 69295370'],,,369.990,Tenis,
Tenis deportivos,Mujer,Normal,Sintético,Diadora,Sintético,Sintético,Toda temporada,China,,['Tenis Diadora Mujer Running Flamingo 7'],['4.6 (8)'],['Código: 882530289'],,,,Running,
Tenis,Mujer,Normal,Tela,Adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,['Tenis Adidas para Mujer Running Galaxy 6'],['4.9 (13)'],['Código: 72781039'],,,329.950,Running,
Tenis moda,Hombre,Normal,Cuero,Reebok,Goma,Textil,Toda temporada,Vietnam,Textil,['Tenis Reebok para Hombre Moda Ex-O-Fit Hi'],['(0)'],['Código: 72815548'],,,389.990,,
Tenis,Mujer,Normal,Tela,Adidas,Caucho,Textil,Toda temporada,Indonesia,Textil,['Tenis Adidas para Mujer Running de Running Switch Move'],['4.9 (171)'],['Código: 72750391'],249.990,,,Running,
Tenis moda,Mujer,,Sintético,Puma,Caucho,,Toda temporada,Indonesia,,['Tenis Puma para Mujer Moda Cali Star'],['5 (1)'],['Código: 28936197'],455.890,,,,Textil
Tenis deportivos,Mujer,Normal,Sintético,On Running,Caucho,Textil,Toda temporada,Vietnam,,['Tenis deportivo On Running Running Mujer Cloudflyer 4'],['5 (3)'],['Código: 48607766'],,,999.990,Running,
Tenis deportivos,Mujer,Normal,Tela,New Balance,Caucho,Textil,Toda temporada,Vietnam,,['Tenis New Balance Mujer Running D1'],['4.8 (4)'],['Código: 62387941'],,,557.990,Running,
Zapatos casuales,Bebé,Normal,Textil,,Pvc,Textil,,,,['Tenis Wiger Café para Niño Los Gomosos'],['4 (1)'],['Código: 126210385'],,,64.900,,
Zapatos casuales,Bebé,Normal,Textil,,Pvc,Textil,,,,['Tenis Wiger Azul Osc para Niño Los Gomosos'],['(0)'],['Código: 126210420'],,,64.900,,
Tenis deportivos,Hombre,Normal,Sintético,Reebok,Caucho,,Toda temporada,Indonesia,,['Tenis Reebok Hombre Running Energen Lite'],['4.6 (242)'],['Código: 38214214'],,,209.990,Running,Textil
Guayos,Hombre,Normal,Sintético,Puma,Sintético,,Toda temporada,Camboya,Textil,['Guayos Puma con taches para Hombre Attacanto Fg/Ag'],['(0)'],['Código: 72794423'],,,309.900,Fútbol,Textil
,Mujer,Normal,Textil,,Caucho,Textil,,,,['Tenis Mujer Skechers Gorun Consistent - Blanco'],['5 (2)'],['Código: 118463319'],,,,Training,
Tenis deportivos,Hombre,Normal,Sintético,Asics,Caucho,Poliuretano,Toda temporada,Vietnam,Textil,['Tenis Asics Hombre Running Novablast 3'],['4.8 (10)'],['Código: 71282678'],,,699.990,Running,
Tenis deportivos,Mujer,Normal,Sintético,On Running,Caucho,Textil,Toda temporada,Vietnam,,['Tenis deportivo On Running Running Mujer Cloudflyer 4'],['5 (3)'],['Código: 48607766'],,,999.990,Running,
Tenis deportivos,Mujer,Normal,Tela,New Balance,Caucho,Textil,Toda temporada,Vietnam,,['Tenis New Balance Mujer Running D1'],['4.8 (4)'],['Código: 62387941'],,,557.990,Running,
Tenis deportivos,Hombre,Normal,Tela,Adidas,Caucho,Textil,Toda temporada,Vietnam,Textil,['Tenis Adidas Hombre Cross training Dropset 2 Trainer'],['4.7 (189)'],['Código: 72712624'],,,,Cross training,
,Niña,Pequeña,Textil,,Sintético (PU),Textil,,,,['Tenis Casuales Lila-Plata Bubblegummers Queen Niña'],['(0)'],['Código: 125037719'],,,,,
Tenis moda,Mujer,Normal,Cuero,Veja,Goma,,Toda temporada,Brasil,,['Tenis moda Veja Recife Mujer'],['5 (4)'],['Código: 19027155'],,,,,Sintético
,Hombre,,Textil,,,,,,,['Tenis Hombre Adidas Breaknet 2.0 - Blanco'],['4.7 (3)'],['Código: 119441255'],,,,,
Tenis moda,Niño,Normal,Sintético,Skechers,Goma,,Toda temporada,China,,['Tenis Skechers Bounder Verkona Niño'],['5 (4)'],['Código: 62842112'],,,179.990,,Poliéster
Tenis,Mujer,Normal,Tela,On Running,Caucho,,Toda temporada,Vietnam,Poliéster,['Tenis On Running para Mujer Cross training Cloudnova Flux'],['(0)'],['Código: 72736561'],,,949.990,Cross training,Poliéster
Tenis deportivos,Hombre,Normal,Sintético,Asics,Caucho,Poliéster,Otoño-Invierno,Vietnam,Poliéster,['Tenis Asics para Mujer Running Gel Nimbus 26'],['(0)'],['Código: 72902100'],249.990,,,Running,
Tenis deportivos,Hombre,Normal,Tela,Reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,['Tenis Reebok Hombre Running Reebok Lite 3'],['4.6 (26)'],['Código: 72713901'],,,219.900,Running,
,Niño,,Sintético,,,,,,,['Guayos adidas niño goletto vll terreno firme'],['1 (1)'],['Código: 118029822'],,,,Baby fútbol,
,Hombre,,Textil,,Goma,Textil,,,,['Tenis Hombre Nike Waffle One - Gris'],['5 (1)'],['Código: 123381628'],544.135,597.950,664.950,,
,Mujer,Pequeña,Sintético,,Sintético (PU),Textil,,,,['Tenis Puma para Mujer Future Rider Displaced Rosa 38314815'],['(0)'],['Código: 128115667'],458.640,504.000,594.000,Outdoor,
Zapatos casuales,Hombre,Normal,Sintético,,Sintético (PU),Textil,,,,['Tenis Rogger Miel para Hombre Croydon'],['(0)'],['Código: 129204491'],,,156.900,,
Tenis deportivos,Hombre,Normal,Sintético,Fratta,Sintético,Sintético,Toda temporada,China,,['Tenis Fratta Hombre Running Tinmar3'],['4.7 (10)'],['Código: 882816209'],89.990,104.990,149.990,Running,
Tenis moda,Mujer,Normal,Sintético,ON RUNNING,Caucho,,Toda temporada,Vietnam,Poliéster,['Tenis On Running para Mujer Moda Cloud X Shift'],['5 (1)'],['Código: 72736631'],,,949.990,,Poliéster
Tenis moda,Mujer,Grande,Tela,Converse,Caucho,,Toda temporada,Vietnam,Poliéster,['Tenis Converse para Mujer Moda Chuck Taylor All Star Lift'],['5 (1)'],['Código: 71195899'],,,424.990,,Poliéster
Tenis moda,Mujer,Grande,Tela,Converse,Caucho,,Toda temporada,China,Poliéster,['Tenis Converse para Mujer Moda Chuck Taylor All Star Lift'],['5 (1)'],['Código: 71195835'],,,399.990,,Poliéster
Tenis de fútbol,Niño,Normal,Sintético,Adidas,Caucho,Textil,Toda temporada,Myanmar,Textil,['Guayos Adidas para Niño pasto Sintético | Tenis de fútbol Adidas Deportivo Ii Tf J para Niño'],['4.7 (10)'],['Código: 72881962'],119.990,139.990,199.950,,
Tenis moda,Mujer,Normal,Sintético,Skechers,Caucho,Poliéster,Toda temporada,China,Poliéster,['Tenis Skechers para Mujer Dlites Arch Fit-Bett Tenis de Moda Skechers'],['5 (1)'],['Código: 72775073'],272.990,311.990,389.990,,
,Hombre,,Textil,,Caucho,Textil,,,,['Tenis Hombre Reebok Court Advance - Blanco'],['(0)'],['Código: 119631386'],,,,,
Tenis moda,Mujer,Normal,Tela,Converse,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Converse para Mujer Moda Chuck Taylor Allstar'],['(0)'],['Código: 72870934'],,,429.990,Lifestyle,
Tenis moda,Mujer,Normal,Tela,On Running,Caucho,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis On Running para Mujer Cross training Cloud 5 Terry'],['5 (2)'],['Código: 72736848'],,,949.990,,
Tenis moda,Niño,Normal,Cuero,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok Classic para Niño'],['(0)'],['Código: 72793527'],139.890,159.890,199.900,,
Tenis moda,Mujer,Normal,Sintético,Skechers,Sintético,,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Mujer Moda Skech Aircourt Slick'],['(0)'],['Código: 72791601'],251.990,287.990,359.990,,Poliéster
,Mujer,Normal,Textil,,Caucho,Textil,,,,['Tenis Mujer Skechers Dynamigth 2.0 - Azul'],['5 (1)'],['Código: 123428475'],,,,,
Tenis moda,Mujer,Normal,Sintético,ALDO,Goma,Poliéster,Toda temporada,China,Poliéster,['Tenis Aldo Mujer Moda Appier'],['5 (1)'],['Código: 71235795'],209.990,244.990,349.990,,
Tenis moda,Hombre,Normal,Tela,Bearcliff,Goma,Textil,Toda temporada,China,Textil,['Tenis Bearcliff Hombre Moda Atrillon'],['4.9 (25)'],['Código: 882814681'],79.990,,,,
,Hombre,,Cuero,,Goma,,,,,['Tenis Nike Air Huarache Og Running-Blanco/Negro'],['(0)'],['Código: 126453487'],,,,Running,
Tenis moda,Mujer,Normal,Tela,Asics,Caucho,Textil,Toda temporada,Camboya,Textil,['Tenis Asics para Mujer Moda Tiger Runner Ii'],['5 (5)'],['Código: 72782925'],,,369.990,,
Tenis deportivos,Hombre,Normal,Sintético,Nike,Sintético,,Toda temporada,Vietnam,Poliéster,['Guayos Nike para Hombre Vapor 15 Club Fg/Mg'],['(0)'],['Código: 72783696'],,,359.950,Fútbol,Poliéster
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,,Toda temporada,China,,['Tenis Skechers Mujer - Zapatos Skechers Dama Dynamight. Tenis cómodos Azules Skechers para mujer. Zapatillas moda'],['4.6 (22)'],['Código: 20997424'],,,249.990,,Poliéster
,Hombre,,,,,,,,,['TENIS ADIDAS HOMBRE LIGRA 7 M FZ4658'],['5 (1)'],['Código: 124050645'],234.199,257.361,329.950,Tenis,
Tenis deportivos,Hombre,Normal,Sintético,Asics,Caucho,Poliuretano,Toda temporada,Vietnam,Textil,['Tenis Asics Hombre Running Noosa Tri 15'],['5 (3)'],['Código: 71279067'],,,669.990,Running,
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,['Tenis Skechers para Mujer Moda On The Go Flex Asp'],['4.8 (6)'],['Código: 72820648'],,,249.990,,
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,Poliéster,Toda temporada,Vietnam,Poliéster,"[""Tenis Skechers Mujer - Zapatos Skechers Dama. Tenis negros cómodos Skechers para mujer. Zapatillas moda D'Luxfitness""]",['4.9 (13)'],['Código: 70961982'],251.890,287.890,359.900,,
Tenis deportivos,Niña,Normal,Tela,Nike,Goma,,Toda temporada,Vietnam,Poliéster,['Tenis Nike Tanjun para Niña'],['3.5 (4)'],['Código: 72715526'],,,211.950,,Poliéster
Tenis moda,Unisex,Normal,Sintético,Diadora,Sintético,Poliéster,Toda temporada,China,Poliéster,['Tenis Diadora Crego Unisex para Niños | Tenis Colegiales Diadora Negros'],['4.3 (4)'],['Código: 883001793'],,,129.990,,
Tenis moda,Mujer,Normal,Sintético,Skechers,Goma,,Toda temporada,Vietnam,Sintético,['Tenis Skechers Mujer - Zapatos Skechers Dama. Tenis cómodos Skechers para mujer. Zapatillas moda Ultraflex 3.0'],['4.5 (2)'],['Código: 66228460'],,,429.990,,Poliéster
,Hombre,,Sintético,,Goma,Sintético,,,,['TENIS UNDER ARMOUR HOMBRE CHARGED ASSERT 10 CAMO 3027036-001'],['5 (4)'],['Código: 126524493'],,,,Training,
Tenis deportivos,Niño,Normal,Sintético,New Balance,Caucho,,Toda temporada,China,Textil,['Tenis New Balance 500 para Niño Velcro'],['5 (3)'],['Código: 69653026'],229.590,262.390,327.990,,Textil
,Mujer,,Cuero,,Goma,Textil,,,,"[""Tenis Mujer Nike Air Force 1 '07 Lx - Multicolor""]",['5 (1)'],['Código: 122505735'],,,,,
Tenis moda,Niño,Normal,Cuero,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok Classic para Niño'],['5 (3)'],['Código: 72815441'],174.890,199.890,249.900,,
,Mujer,,Sintético,,Caucho,Textil,,,,['Tenis Puma - Caven Jr - Juveniles Azul - Ref : 38205607'],['(0)'],['Código: 122989140'],,,,,
,Hombre,Normal,Textil,,Caucho,Textil,,,,['Tenis Hombre Skechers Burns Agoura - Azul-Blanco'],['5 (1)'],['Código: 121231172'],,,,Training,
,Hombre,,Textil,,Goma,,,,,['Tenis New Balance 420-Azul Marino'],['(0)'],['Código: 126746482'],,,,Running,
,Mujer,Normal,Sintético,,Goma,Textil,,,,['Tenis Mujer Nike Court Vision Low Next Nature - Multicolor'],['(0)'],['Código: 128926719'],,,,,
,Niño,Pequeña,Sintético,,Sintético (PU),Textil,,,,['Tenis Deportivos Azul-Rojo Licenses Marvel Kaleth L Niño'],['(0)'],['Código: 124985507'],,,,,
Tenis deportivos,Mujer,Normal,Tela,Reebok,Goma,Sintético,Toda temporada,Vietnam,Sintético,['Tenis Reebok Mujer Cross training Flexagon Energy Tr 4'],['4.6 (27)'],['Código: 72713984'],209.990,,,Cross training,
Tenis moda,Niño,Normal,Cuero,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok Classic para Niño'],['(0)'],['Código: 72793543'],139.890,159.890,199.900,,
Tenis moda,Mujer,,Sintético,Skechers,Sintético,,Toda temporada,China,,['Tenis Skechers Mujer Moda Summits Cool Classic'],['5 (8)'],['Código: 23121285'],,,279.900,,Poliéster
Tenis moda,Niño,Normal,Cuero,Reebok,Goma,Textil,Toda temporada,China,Textil,['Tenis Reebok Classic para Niño'],['(0)'],['Código: 72793527'],139.890,159.890,199.900,,
Tenis moda,Mujer,Normal,Sintético,Reebok,Goma,Textil,Toda temporada,Vietnam,Textil,['Tenis Reebok para Mujer Moda Classic Leather'],['5 (5)'],['Código: 72771070'],299.990,,,,
Tenis deportivos,Mujer,Normal,Sintético,Diadora,Goma,,Toda temporada,Vietnam,Sintético,['Tenis Diadora para Mujer Running Snipe | Zapatillas para mujer Diadora'],['4.7 (6)'],['Código: 882861176'],131.990,153.990,219.990,Running,Sintético
,Hombre,Normal,Sintético,,Caucho,Textil,,,,['Guayos Swer Azul para hombre Croydon'],['5 (5)'],['Código: 119386006'],,,,Fútbol,
,Mujer,Normal,Cuero,,Caucho,Textil,,,,['Tenis Mujer Reebok Princess - Blanco'],['3.5 (8)'],['Código: 118461938'],,,,,
